prompt,observation.state,action,timestamp,index,episode_index,frame_index,task_index,observation.image.top_rgb,observation.image.right_rgb,observation.image.left_rgb
fold the garment on the table,"[0.017953742295503616, -1.7089442014694214, 1.5294530391693115, 1.1690574884414673, -0.1151222512125969, -0.1427682787179947, 0.30874136090278625, -0.8951628804206848, 1.3322868347167969, 0.9384732842445374, 0.8908793330192566, 0.43207481503486633]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.1918451488018036, -0.7073291540145874, 1.2511337995529175, 0.8405058979988098, 0.7951748967170715, 0.44267159700393677]",1.3333333730697632,67999,200,40,0,./sample_episode_images/episode_200/top/frame_008269.jpg,./sample_episode_images/episode_200/right/frame_000040.jpg,./sample_episode_images/episode_200/left/frame_008269.jpg
fold the garment on the table,"[0.01795448176562786, -1.7089471817016602, 1.5294761657714844, 1.1690332889556885, -0.11512118577957153, -0.14276377856731415, 0.2763550579547882, -0.8427218794822693, 1.309880018234253, 0.9111840724945068, 0.8641132116317749, 0.43503355979919434]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.16645388305187225, -0.6489325165748596, 1.2212587594985962, 0.8146882653236389, 0.7691035866737366, 0.44267159700393677]",1.3666666746139526,68000,200,41,0,./sample_episode_images/episode_200/top/frame_008270.jpg,./sample_episode_images/episode_200/right/frame_000041.jpg,./sample_episode_images/episode_200/left/frame_008270.jpg
fold the garment on the table,"[0.017954988405108452, -1.7089509963989258, 1.5294873714447021, 1.1690151691436768, -0.11512041091918945, -0.1427605003118515, 0.24594861268997192, -0.7888992428779602, 1.2845526933670044, 0.8861533999443054, 0.8380560278892517, 0.4371693432331085]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.14670512080192566, -0.5861561894416809, 1.1869025230407715, 0.796042263507843, 0.7502743005752563, 0.44267159700393677]",1.399999976158142,68001,200,42,0,./sample_episode_images/episode_200/top/frame_008271.jpg,./sample_episode_images/episode_200/right/frame_000042.jpg,./sample_episode_images/episode_200/left/frame_008271.jpg
fold the garment on the table,"[0.01795533485710621, -1.7089548110961914, 1.5294921398162842, 1.1690011024475098, -0.11511986702680588, -0.1427581012248993, 0.22000651061534882, -0.7341691851615906, 1.2549127340316772, 0.8646380305290222, 0.81409752368927, 0.43870478868484497]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.12554572522640228, -0.5204599499702454, 1.1480649709701538, 0.7759619355201721, 0.7314450144767761, 0.44267159700393677]",1.4333332777023315,68002,200,43,0,./sample_episode_images/episode_200/top/frame_008272.jpg,./sample_episode_images/episode_200/right/frame_000043.jpg,./sample_episode_images/episode_200/left/frame_008272.jpg
fold the garment on the table,"[0.01795557327568531, -1.708958625793457, 1.529492735862732, 1.168990135192871, -0.11511941999197006, -0.142756387591362, 0.19655589759349823, -0.6774129271507263, 1.2216709852218628, 0.8455815315246582, 0.7916521430015564, 0.4398122727870941]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.10297571122646332, -0.4664430618286133, 1.1122150421142578, 0.7601845264434814, 0.7082705497741699, 0.44267159700393677]",1.4666666984558105,68003,200,44,0,./sample_episode_images/episode_200/top/frame_008273.jpg,./sample_episode_images/episode_200/right/frame_000044.jpg,./sample_episode_images/episode_200/left/frame_008273.jpg
fold the garment on the table,"[0.017955735325813293, -1.7089624404907227, 1.529492735862732, 1.1689825057983398, -0.11511918157339096, -0.14275512099266052, 0.17455948889255524, -0.6218439936637878, 1.1866008043289185, 0.8288781046867371, 0.7690203785896301, 0.4406072497367859]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.07899506390094757, -0.4168059527873993, 1.0778586864471436, 0.747275710105896, 0.6879928708076477, 0.44267159700393677]",1.5,68004,200,45,0,./sample_episode_images/episode_200/top/frame_008274.jpg,./sample_episode_images/episode_200/right/frame_000045.jpg,./sample_episode_images/episode_200/left/frame_008274.jpg
fold the garment on the table,"[0.017955854535102844, -1.7089648246765137, 1.529492735862732, 1.1689767837524414, -0.11511894315481186, -0.14275416731834412, 0.15288513898849487, -0.5687827467918396, 1.1510469913482666, 0.8141195178031921, 0.7471182942390442, 0.4411815106868744]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.05783567205071449, -0.3671688139438629, 1.0405149459838867, 0.7386698126792908, 0.6662667393684387, 0.44267159700393677]",1.5333333015441895,68005,200,46,0,./sample_episode_images/episode_200/top/frame_008275.jpg,./sample_episode_images/episode_200/right/frame_000046.jpg,./sample_episode_images/episode_200/left/frame_008275.jpg
fold the garment on the table,"[0.01795591413974762, -1.7089648246765137, 1.529492735862732, 1.1689729690551758, -0.11511870473623276, -0.14275361597537994, 0.1319122612476349, -0.5179764628410339, 1.1147475242614746, 0.8023524880409241, 0.7253831624984741, 0.44159868359565735]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.04090815782546997, -0.3277510702610016, 1.0091462135314941, 0.7286296486854553, 0.6459890604019165, 0.4397042691707611]",1.5666667222976685,68006,200,47,0,./sample_episode_images/episode_200/top/frame_008276.jpg,./sample_episode_images/episode_200/right/frame_000047.jpg,./sample_episode_images/episode_200/left/frame_008276.jpg
fold the garment on the table,"[0.017955973744392395, -1.7089648246765137, 1.529492735862732, 1.1689691543579102, -0.11511870473623276, -0.14275313913822174, 0.11238064616918564, -0.4712134599685669, 1.0792533159255981, 0.7924923896789551, 0.7040064334869385, 0.44107529520988464]","[0.017956063151359558, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.03244440257549286, -0.29709285497665405, 0.9837524890899658, 0.7185894846916199, 0.627159833908081, 0.3595863878726959]",1.600000023841858,68007,200,48,0,./sample_episode_images/episode_200/top/frame_008277.jpg,./sample_episode_images/episode_200/right/frame_000048.jpg,./sample_episode_images/episode_200/left/frame_008277.jpg
fold the garment on the table,"[0.01795601285994053, -1.7089648246765137, 1.529492735862732, 1.168967604637146, -0.11511870473623276, -0.14275266230106354, 0.09507894515991211, -0.429572731256485, 1.0462781190872192, 0.7831821441650391, 0.6831132769584656, 0.4183399975299835]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.031033774837851524, -0.27081435918807983, 0.9598524570465088, 0.697074830532074, 0.6141241788864136, 0.061369769275188446]",1.6333333253860474,68008,200,49,0,./sample_episode_images/episode_200/top/frame_008278.jpg,./sample_episode_images/episode_200/right/frame_000049.jpg,./sample_episode_images/episode_200/left/frame_008278.jpg
fold the garment on the table,"[0.017652129754424095, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11512084305286407, -0.1427522748708725, 0.08097897469997406, -0.39310190081596375, 1.0166064500808716, 0.7722935080528259, 0.6636684536933899, 0.3189040720462799]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.031033774837851524, -0.2620548605918884, 0.9523836970329285, 0.6540455222129822, 0.5663267374038696, -0.17304925620555878]",1.6666666269302368,68009,200,50,0,./sample_episode_images/episode_200/top/frame_008279.jpg,./sample_episode_images/episode_200/right/frame_000050.jpg,./sample_episode_images/episode_200/left/frame_008279.jpg
fold the garment on the table,"[0.017309950664639473, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511959135532379, -0.1427522748708725, 0.07090039551258087, -0.3652799427509308, 0.9940006136894226, 0.7562613487243652, 0.6354295015335083, 0.2077925205230713]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.02962314896285534, -0.25913503766059875, 0.9508899450302124, 0.6397024393081665, 0.5373586416244507, -0.12705565989017487]",1.7000000476837158,68010,200,51,0,./sample_episode_images/episode_200/top/frame_008280.jpg,./sample_episode_images/episode_200/right/frame_000051.jpg,./sample_episode_images/episode_200/left/frame_008280.jpg
fold the garment on the table,"[0.017064189538359642, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511870473623276, -0.1427522748708725, 0.06311367452144623, -0.34380385279655457, 0.9773405194282532, 0.7375223636627197, 0.607423722743988, 0.11413262039422989]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.02962314896285534, -0.25913503766059875, 0.9538774490356445, 0.6167534589767456, 0.5330134034156799, -0.14189229905605316]",1.7333333492279053,68011,200,52,0,./sample_episode_images/episode_200/top/frame_008281.jpg,./sample_episode_images/episode_200/right/frame_000052.jpg,./sample_episode_images/episode_200/left/frame_008281.jpg
fold the garment on the table,"[0.016894318163394928, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511822044849396, -0.1427522748708725, 0.057012781500816345, -0.32860085368156433, 0.9665431976318359, 0.7170909643173218, 0.5858638882637024, 0.04253179579973221]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.033855028450489044, -0.25913503766059875, 0.9538774490356445, 0.6167534589767456, 0.5315650105476379, -0.1493106186389923]",1.7666666507720947,68012,200,53,0,./sample_episode_images/episode_200/top/frame_008282.jpg,./sample_episode_images/episode_200/right/frame_000053.jpg,./sample_episode_images/episode_200/left/frame_008282.jpg
fold the garment on the table,"[0.016777392476797104, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511798202991486, -0.1427522748708725, 0.05254644900560379, -0.3172082006931305, 0.9589316844940186, 0.70000159740448, 0.5701190233230591, -0.011100726202130318]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.036676280200481415, -0.25913503766059875, 0.9538774490356445, 0.6181877851486206, 0.5330134034156799, -0.1493106186389923]",1.7999999523162842,68013,200,54,0,./sample_episode_images/episode_200/top/frame_008283.jpg,./sample_episode_images/episode_200/right/frame_000054.jpg,./sample_episode_images/episode_200/left/frame_008283.jpg
fold the garment on the table,"[0.01669694297015667, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511798202991486, -0.1427522748708725, 0.04991600289940834, -0.30939799547195435, 0.9537156820297241, 0.6881120204925537, 0.5591750144958496, -0.04973553866147995]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.039497531950473785, -0.2605949640274048, 0.9464086890220642, 0.628227949142456, 0.5344617962837219, -0.1493106186389923]",1.8333333730697632,68014,200,55,0,./sample_episode_images/episode_200/top/frame_008284.jpg,./sample_episode_images/episode_200/right/frame_000055.jpg,./sample_episode_images/episode_200/left/frame_008284.jpg
fold the garment on the table,"[0.016641592606902122, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511798202991486, -0.1427522748708725, 0.04856220260262489, -0.3032527565956116, 0.9492366313934326, 0.6808472275733948, 0.5517513155937195, -0.0775764063000679]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.039497531950473785, -0.2605949640274048, 0.8941274881362915, 0.6913375854492188, 0.5344617962837219, -0.1493106186389923]",1.8666666746139526,68015,200,56,0,./sample_episode_images/episode_200/top/frame_008285.jpg,./sample_episode_images/episode_200/right/frame_000056.jpg,./sample_episode_images/episode_200/left/frame_008285.jpg
fold the garment on the table,"[0.016603518277406693, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511798202991486, -0.1427522748708725, 0.0467873252928257, -0.2915438115596771, 0.9369935393333435, 0.6845428943634033, 0.5469069480895996, -0.09766057878732681]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.03526565432548523, -0.2605949640274048, 0.8119711875915527, 0.7788305282592773, 0.5344617962837219, -0.1493106186389923]",1.899999976158142,68016,200,57,0,./sample_episode_images/episode_200/top/frame_008286.jpg,./sample_episode_images/episode_200/right/frame_000057.jpg,./sample_episode_images/episode_200/left/frame_008286.jpg
fold the garment on the table,"[0.016577323898673058, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511798202991486, -0.1427522748708725, 0.04406831040978432, -0.2771637737751007, 0.9103204607963562, 0.7123797535896301, 0.5434286594390869, -0.11213645339012146]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.02680189721286297, -0.2605949640274048, 0.7089024186134338, 0.8792322874069214, 0.5344617962837219, -0.1493106186389923]",1.9333332777023315,68017,200,58,0,./sample_episode_images/episode_200/top/frame_008287.jpg,./sample_episode_images/episode_200/right/frame_000058.jpg,./sample_episode_images/episode_200/left/frame_008287.jpg
fold the garment on the table,"[0.0165593009442091, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511798202991486, -0.1427522748708725, 0.040160372853279114, -0.26372259855270386, 0.8668549060821533, 0.7618047595024109, 0.5409302711486816, -0.12260594218969345]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, 0.001410626107826829, -0.2562152147293091, 0.6133024096488953, 0.965290904045105, 0.5344617962837219, -0.1493106186389923]",1.9666666984558105,68018,200,59,0,./sample_episode_images/episode_200/top/frame_008288.jpg,./sample_episode_images/episode_200/right/frame_000059.jpg,./sample_episode_images/episode_200/left/frame_008288.jpg
fold the garment on the table,"[0.016546905040740967, -1.7089648246765137, 1.529492735862732, 1.168965220451355, -0.11511798202991486, -0.1427522748708725, 0.03279600664973259, -0.2525758743286133, 0.8084594011306763, 0.8216062188148499, 0.539105236530304, -0.13017292320728302]","[0.0165195781737566, -1.7089682817459106, 1.5294922590255737, 1.1689629554748535, -0.11511842161417007, -0.14275191724300385, -0.06771005690097809, -0.2532953917980194, 0.44301488995552063, 1.1058533191680908, 0.5344617962837219, -0.1493106186389923]",2.0,68019,200,60,0,./sample_episode_images/episode_200/top/frame_008289.jpg,./sample_episode_images/episode_200/right/frame_000060.jpg,./sample_episode_images/episode_200/left/frame_008289.jpg
